"","score","text"
"382",0,"Top 10 DC Cartoons Of All Time https://t.co/BF3QpYWf3a #Cartoons #TeenTitans #Batman #Superman #JusticeLeague… https://t.co/dIwLjtxYY3"
"383",0,"Top 10 DC Cartoons Of All Time https://t.co/cGkDknIwfX #Cartoons #TeenTitans #Batman #Superman #JusticeLeague… https://t.co/zBbeB3X0fV"
"384",-1,"RT @parlipod: Double Dose of #Swampthing this month in #Hellblazer 4 and #Superman Annual 1. We review both issues #comics #DC
 https://t.c…"
"385",1,"@GurmeetHT @gurruchoudhary @ColorsTV @nand1970 @TSeries 
true he is #SuperMan of our own and we love Him so much.. Hoping 2 meet him soon <ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098>"
"386",2,"Who like it ?

Love Superman? Visit us: https://t.co/cdEqgJyjNW

#superman #returnofsuperman #batmanvsuperman https://t.co/PZt9Cu72aJ"
"387",-1,"RT @parlipod: Double Dose of #Swampthing this month in #Hellblazer 4 and #Superman Annual 1. We review both issues #comics #DC
 https://t.c…"
"388",0,"@laintxo78 reseña #Superman ""Lois y Clark: La llegada"" de @thedanjurgens @Inkdropinc @eccediciones #UDCRenacimiento https://t.co/iGf0ZrthIt"
"389",0,"RT @DeekRhewBooks: Geek out! @ErinRhewBooks
and I went to @CrystalCoastCon. 
Meet a #Jedi, #Jafar, #BatMan, #SuperMan, &amp; @DangoNuYen
https:…"
"390",0,"November 30, 2016: Will Power Girl Appear on “Supergirl”? - Superman... - https://t.co/2GkWPeWsLq - #Superman https://t.co/xqJAiiFPRD"
"391",1,"Doctor Who’s Christmas special gets a new motion poster and we’re super psyched - https://t.co/oC2kLdvFuS - #Superman"
"392",0,"'Fidel Taught Me How to Think': Elián González Calls Castro 'Immortal... - https://t.co/Eueqm7Pw6c - #Superman https://t.co/L59VRV2Wx6"
"393",0,"New month, new wallpaper. #superman #manofsteel #dccomics #dc #wallpaper #alexross #december https://t.co/JdHKJL0TmP"
"394",0,"Tú y yo a la fiesta #dccomics #Superman #tshirt https://t.co/hAijYELMDl"
"395",1,"@hoplitnet I used to love both #superman and #batman franchises as a kid, but both peaked a long time ago."
"396",0,"1 year na pala bukas!! Ang bilis hahaha parang dati lang kami pa ah <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #superman <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>"
"397",1,"RT @nikoiaconis: Fanmade Soundtrack Batman v Superman: Dawn of Justice https://t.co/iMozNGlypW @YouTube #superman #batman #dawnofjustice #b…"
"398",1,"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…"
"399",1,"RT @DianaAndKal: #Superman #WonderWoman 31. First meet. First Kiss. #Love https://t.co/10IAT62boP"
"400",0,"RT @DianaAndKal: #Superman #WonderWoman 31. https://t.co/OdqvxHZ6BD"
"401",0,"RT @DianaAndKal: #Superman #WonderWoman. #SuperWonder Tribute to Jim Lee.  A new 52 update. by Godstaff. https://t.co/bs2csFvrjG"
"402",0,"RT @DianaAndKal: #Superman #WonderWoman There is, perhaps, an inevitability about such things. DC Presents 32. https://t.co/cCEXAESz20"
"403",0,"RT @TheTopComics: Así es como Lois descubrió que #Superman era en realidad #ClarkKent https://t.co/byTdaqnKLa"
"404",0,"RT @EvelyneCart: @IP_Belgium is hiring a #DigitalAdOps ... #superman #superwoman #superjob   https://t.co/je2bCisNXX https://t.co/h2T0TUjtSC"
"405",0,"Some dinner time reading superman annual #1 #superman #dccomics https://t.co/Vnm7VZEXes"
"406",0,"&lt;3
#fimdeanonerd #superman #supermancontraelite #warner https://t.co/48oSjQTELU"
"407",0,"#Superman Meets #SwampThing (#Rebirth)

#clarkkent #alecholland https://t.co/XglpYvpoJJ https://t.co/ceaEbyJZih"
"408",0,"Bienvenidos justicieros #JusticeLeague #Batman #Superman #WonderWoman  #LaJusticeLeague<U+2B50><U+FE0F> https://t.co/ZXqF6tlywZ"
"409",0,"#Superman Christopher Reeve signed 8x10 promo #Photo. from ""MORTAL SINS"" https://t.co/wkufFOystW #ChristopherReeve https://t.co/cAZYANJqQk"
"410",-1,"RT @CaptHypertime: #WonderWoman- frankly any study of Diana is 100x more layered and complicated than #Superman https://t.co/jcMviIZ3V9"
"411",1,"RT @QuoTweety: RT: ""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope via @Think…"
"412",0,"I have many shades and many disguises. Am I Clark Kent? Maybe. 
#Hair #disguises #superman https://t.co/FpOnqFkDP3"
"413",1,"@PeterJTomasi &amp; @JorgeJimenezArt put together a standout book. #Superman Annual is a must read. #comicbooks https://t.co/lyE9WvYIoW"
"414",0,"@KaeDeShawn I need the info, I got you #Superman"
"415",1,"RT @ProstateNetwork: #Superman by @JimmyCharles92 @ZeroCancer @ProstateNetwork #Movember #NoShaveNovember Great song / video ever! https://…"
"416",1,"RT @shentzen: #Superman by @JimmyCharles92 @ZeroCancer @ProstateNetwork #Movember #NoShaveNovember Great song / video ever! https://t.co/Bt…"
"417",0,"#Superman (Superman Vol. 4 Annual 1)

#clarkkent #rebirth https://t.co/R4L66xW5dN https://t.co/01znHbUSu0"
"418",0,"For you darling<ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098><ed><U+00A0><U+00BD><ed><U+00B8><U+0098> #youaresolucky #oneblessedman #superman https://t.co/fw6IaqbQAl"
"419",-1,"RT @JuanMartinez35: Showdown! @TheRock https://t.co/gHseIFuYaS #conceptart #BlackAdam #dccomics #Batman #Superman https://t.co/mGXGr8gCri"
"420",1,"RT: ""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope via @ThinkBIGSunday"
"421",0,"RT @shub_neal: #Superman #DCEU https://t.co/BQWRFExAIe"
"422",0,"RT @pthenrycavillbr: #TBT: #Superman #HenryCavill and the Beast #DanStevens at the @alfreddunhill &amp; GQ Style Party in London (June/2015). #…"
"423",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"424",0,"RT @DianaAndKal: #Superman #WonderWoman. #SuperWonder Tribute to Jim Lee.  A new 52 update. by Godstaff. https://t.co/bs2csFvrjG"
"425",0,"RT @rehengsterman: Read the story behind this photo https://t.co/upnlyuTKdC #fiction #future #human #superman #believeinfilm https://t.co/g…"
"426",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"427",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"428",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"429",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"430",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"431",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"432",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"433",1,"RT @fennyfen572 ""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"434",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"435",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"436",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"437",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"438",1,"RT @orginni2 ""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"439",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"440",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"441",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"442",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"443",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"444",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"445",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"446",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"447",1,"RT @BossDonSunny: ""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"448",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"449",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"450",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"451",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"452",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"453",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"454",0,"RT @JerryLSchick: Tie:)

#WhoWillWin #Batman #Superman"
"455",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"456",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"457",1,"RT @lindaadoh: ""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"458",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"459",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"460",0,"RT @DisneysBigHero6: #Baymax #BigHero6 #Batman #Superman #Ironman #CaptainAmerica https://t.co/zsIhwW9KI3"
"461",1,"""Once you choose hope, anything's possible."" ~Christopher Reeve #inspiring #quote #motivation #superman #hope"
"462",0,"RT @MovieBAnonymous: #RichardPryor in #Superman III as Gus Gorman #MovieQuote
https://t.co/wXdzaTGhgv https://t.co/toOfP0EkOQ"
"463",0,"RT @MichaelRomanFan: My hero<ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+0085> #Superman https://t.co/Idu6WmpXbh"
"464",0,"RT @LukasW494: Watching man of steel #superman"
"465",0,"#BatmanvSuperman : Dawn of Justice #Superman Nendoroid Action Figure is a MUST buy for #Christmas… https://t.co/mLOBtAnwa5"
"466",0,"RT @Caradelevingne: The suicidesquadmovie number 1 fan #HenryCavill #Superman #SKWAD https://t.co/3rMXVbD5x3"
"467",0,"RT @DCPlanetFR: https://t.co/TXwUS1crA4  #SupermanRequiem, dernière aventure de #Superman dans les New 52, débarque en mai en librairie che…"
"468",0,"#TBT: #Superman #HenryCavill com o Fera #DanStevens na festa da @alfreddunhill &amp; GQ Style em Londres (Junho/2015).… https://t.co/poR6Fnkr2D"
"469",0,"RT @pthenrycavillbr: #TBT: #Superman #HenryCavill and the Beast #DanStevens at the @alfreddunhill &amp; GQ Style Party in London (June/2015). #…"
"470",0,"#TBT: #Superman #HenryCavill and the Beast #DanStevens at the @alfreddunhill &amp; GQ Style Party in London (June/2015)… https://t.co/Zdz0t6bjq6"
"471",0,"RT @BatmanvSuperman: #WhoWillWin? #Batman #Superman https://t.co/3z9e0jTZZI"
"472",0,"#Superman w spandexie moze marznac, wiec mamy #koc i #kapcie #Superman. Zapraszamy.

https://t.co/XuRHglFI1y… https://t.co/GFwnnIbmkh"
"473",0,"RT @rehengsterman: Read the story behind this photo https://t.co/upnlyuTKdC #fiction #future #human #superman #believeinfilm https://t.co/g…"
"474",0,"RT @HeroMovies4life: Here Are Posters From The 6 Solo SUPERMAN Live Action Films! #ThrowbackThursday #Superman https://t.co/4h7WfhF2U5"
"475",-2,"RT @dceufacts: #DCEU Fact 248: #LexLuthor's #BatmanvSuperman theme is a corrupted, distorted version of #Superman's theme. Listen- https://…"
"476",0,"RT @dcumoviepage: @ZackSnyder  using @AlexRossArt1 art for inspiration/template of his #Superman #ManofSteel #BatmanvSuperman https://t.co/…"
"477",-1,"Sin pensarlo el mío es el de #Superman  https://t.co/5cQEWvamHC"
"478",0,"#SUPERMAN https://t.co/otFBDN0T57"
"479",2,"RT @realweegiemidge: My fave #SUPERMAN with @GeneHackman as the best #LexLuthor, https://t.co/WJUE366DsE"
"480",0,"Bukan penistaan superhero #darthvader #superman #starwars #dccomics #bukanpenistaansuperhero @… https://t.co/luZetrIHXu"
"481",0,"On sale now!  #DCRebirth #SuperMan #ActionComics Issue 957  https://t.co/0Av1HlmO2c via @eBay"
"482",1,"Great, huh?

#superman #returnofsuperman #batmanvsuperman https://t.co/tnjk0Mcqwq"
"483",0,"@ZackSnyder ha compartido en redes la primera prueba de vestuario de Henry Cavill en el papel de #Superman: https://t.co/UzFXHHBpbF"
"484",0,"Em um universo paralelo.. um crossover muito esperado. #hulk #superman #drawing #draw #desenho… https://t.co/c7zMQs2XU9"
"485",0,"Yes Kara yes hahahaha #CrossoverWeek #supergirl #superman https://t.co/MrUsCU9iH9"
"486",0,"#superman #coventry #printing https://t.co/FyYKUZNHfP"
"487",0,"Selenite Fireplace Sculpture #Superman  https://t.co/Oy8pkzYmRw"
"488",1,"New releases available in store now! #Saga #GhostRider #Superman #Batman #Deadpool #SevenToEternity https://t.co/UDgP6WxTgM"
"489",0,"RT @1DeekRhewBooks: Geek out! @ErinRhewBooks
and I went to @CrystalCoastCon. 
Meet a #Jedi, #Jafar, #BatMan, #SuperMan, &amp; @DangoNuYen
https…"
"490",0,"1980 Superman Peanut Butter Commercial #superman https://t.co/FBAAxBk0lh"
"491",0,"#superheroes for #Kids  #teenagemutantninjaturtles #batman #DC  #marvel #teentitans #justiceleague #ironman… https://t.co/ANyqQ3makV"
"492",0,"Here Are Posters From The 6 Solo SUPERMAN Live Action Films! #ThrowbackThursday #Superman https://t.co/4h7WfhF2U5"
"493",0,"Something Something DC #Dc #Superman #ManOfSteel https://t.co/6tjzeLEkE7"
"494",0,"#Superman Adult Large T-Shirt #DC Comics Grafitti Grunge Sheild Logo NEW | #eBay https://t.co/gqzmiAslMJ https://t.co/HpHn91XXRU"
"495",0,"Cosa ne pensate, facebook potrebbe essere pericoloso per le identità segrete dei supereroi? #Superman #LoisLane https://t.co/iY153AljP3"
"496",0,"#PJ Masks #Superman #Finger Family Songs \ #Nursery Rhymes Lyric &amp; More \ Panda Kids: https://t.co/NMjpY9J57e via @YouTube"
"497",0,"Veja a imagem de Henry Cavill em seu primeiro teste como Superman #superman #henrycavill #dccomics https://t.co/x14y5ZxjKr"
"498",0,"RT @1DeekRhewBooks: Geek out! @ErinRhewBooks
and I went to @CrystalCoastCon. 
Meet a #Jedi, #Jafar, #BatMan, #SuperMan, &amp; @DangoNuYen
https…"
"499",1,"RT @_GraceBlackman: @johnnykinch @niccitopping @nwm_management dude - we were inspired by you!!! #Superman #JohnnyBeGood #Inspiration #InJo…"
"500",1,"@johnnykinch @niccitopping @nwm_management dude - we were inspired by you!!! #Superman #JohnnyBeGood #Inspiration #InJohnnyWeTrust"
"501",0,"RT @SupermanHomepge: Check out the list of #Superman comic books being released this week https://t.co/DIpvo0e5ph https://t.co/aLS4vQzMoG"
"502",1,"Vir trabalhar com a camisa do Super Man, não tem preço <ed><U+00A0><U+00BD><ed><U+00B8><U+0084> #bomdia #superman #trabalho #evoluindo #queroemojisdesuperheróis"
"503",0,"Read the story behind this photo https://t.co/upnlyuTKdC #fiction #future #human #superman #believeinfilm https://t.co/gKt8H9DBmn"
"504",0,"#ChristopherReeve CHRISTOPHER REEVE AS SUPERMAN STATUE https://t.co/D7LOoNtj3g #Superman https://t.co/IwItB93Gb8"
"505",0,"#TBT to  Superman The Movie back in 1978! 
Shop #Superman - https://t.co/NrIgr2xZqq https://t.co/k32xX359a1"
"506",1,"Fanmade Soundtrack Batman v Superman: Dawn of Justice https://t.co/iMozNGlypW @YouTube #superman #batman #dawnofjustice #batmanvsuperman"
"507",0,"#MAINSTREAMMEDIA Clark Kent was a journalist because #Superman was honest to a fault, and in 1938, so were news outlets. 80 years ago..."
"508",0,"RT @JonnaSmith79: Photo Holder, Wire Photo Block Holder, 3 inch Wood Block Photo Hol… https://t.co/vlw5EDSRGx #SuperCrafters #Superman http…"
"509",0,"Just saw this on #Amazon: #dccomics #DawnofJustice #Batman v #Superman... by #dccomics for $5.94 https://t.co/GrIJvYLaNF via @Amazon"
"510",0,"https://t.co/TXwUS1crA4  #SupermanRequiem, dernière aventure de #Superman dans les New 52, débarque en mai en libra… https://t.co/JxfR6GbNlC"
"511",0,"#sketchbook #SUPERMAN #manofsteel https://t.co/GzZbCCI9c6"
"512",-1,"Today's outfit inspired by the Red Blue Blur from Smallville. #redblueblur #superman #smallville #ClarkKent https://t.co/R0ant9oLi9"
"513",0,"RT @AnkoUchiha_El: #teamsuperman #superman #tattoo https://t.co/temuNo1pw3"
"514",2,"Vote @Skeltonspoty for SPOTY. Noone else on list won gold after coming back from anything near this! #superman https://t.co/jaR9WfCP4c"
"515",0,"DC Collectibles DC Comics Bombshells Supergirl Statue - https://t.co/nHGFPgQ2d7 - #Superman https://t.co/WbiNYXVhA9"
"516",0,"This artwork combining #Superman and #Facebook is so on point https://t.co/YbfpIlQKDD #uk #fanart #technology"
"517",0,"This artwork combining #Superman and #Facebook is so on point https://t.co/Id61rzkB4Q #uk #fanart #technology"
"518",0,"RT @ZingPopCulture: Oh my...

Art by @MaxIsDrawing #Superman https://t.co/GRlOHuBdFh"
"519",0,"https://t.co/u3ybSqFcRi #SuperFun #Superman @RealDeanCain #ThrowbackThursday #AmericanGladiators"
"520",0,"RT @AnkoUchiha_El: #teamsuperman #superman #tattoo https://t.co/temuNo1pw3"
"521",0,"You are always camera-ready, after weight training! Flex it out! #Fiticket #FitnessFreak #WeightTraining #Fitness… https://t.co/LvNDJPLdWF"
"522",0,"Geek out! @ErinRhewBooks
and I went to @CrystalCoastCon. 
Meet a #Jedi, #Jafar, #BatMan, #SuperMan, &amp; @DangoNuYen
https://t.co/SKzkdqklaS"
"523",1,"New Comic review 11-30-16 #comics #newcomicbookday #marvel #podcast #Review #DCWeek #batman #SUPERMAN #WonderWoman  https://t.co/aTjC3Hrcrv"
"524",1,"RT @ThatChrisGore: I'm having cereal for dinner because I'm an adult. And it tastes like... justice. #BatmanVSuperman #Batman #Superman htt…"
"525",0,"#Superman Christopher Reeve Margot Kidder Rarity Signed Coa #Photograph https://t.co/bsrnml0GnK #ChristopherReeve https://t.co/Uf5OvPHEtV"
"526",1,"Super Toasted Siopao

#Superman #Smallville #ClarkKent #Kal #KalEl https://t.co/sKNRlFD2RB"
"527",0,"RT @marvelxDC123: #batman #superman #gotham# https://t.co/IoX8bMIWH6"
"528",0,"RT @LaJusticeLeague: Nueva adquisición <ed><U+00A0><U+00BD><ed><U+00B2><U+0099> #Comics #dccomics #dc #batman #superman #aquaman #justiceleague Las Acacias https://t.co/FvaCGI53G…"
"529",1,"RT @ItsNotRevenge: #manofsteel #superman #comic #hero #krypton #illustration #digitalart https://t.co/UQXgSiVEBG"
"530",-1,"#Superman #ClarkKent #BatmanvsSuperman
 Superman Design Hard Case for Samsun ... https://t.co/1dnz35x01n https://t.co/uaspacAq3H"
"531",0,"This artwork combining #Superman and #Facebook is so on point https://t.co/g4HCVUUVyi #uk #fanart #technology"
"532",0,"This artwork combining #Superman and #Facebook is so on point: LONDON — Ever wondered… https://t.co/OT1GhEChmk #tech"
"533",0,"#teamsuperman #superman #tattoo https://t.co/temuNo1pw3"
"534",0,"RT @SupermanDeluxe: DC Collectibles DC Comics Bombshells: Power Girl &amp; Superman Statue - https://t.co/VwPQ4RMplK - #Superman https://t.co/Y…"
"535",0,"This artwork combining #Superman and #Facebook is so on point https://t.co/kfp6dp14vu #uk #fanart #technology"
"536",0,"This artwork combining #Superman and #Facebook is so on point: LONDON — Ever wondered… https://t.co/WiEx4ekcTX #vk"
"537",0,"Nueva adquisición <ed><U+00A0><U+00BD><ed><U+00B2><U+0099> #Comics #dccomics #dc #batman #superman #aquaman #justiceleague Las Acacias https://t.co/FvaCGI53G7 #LaJusticeLeague<U+2B50><U+FE0F>"
"538",0,"RT @Cine_Heroes: Vintage Poster - #Superman The Movie (1978) https://t.co/WiLBXlZZYz"
"539",0,"Squaaaaat #HenryCavill #workout #squat #musculation #fitness #superman https://t.co/xotMneH9qO"
"540",0,"Vintage Poster - #Superman The Movie (1978) https://t.co/WiLBXlZZYz"
"541",0,"Just saw this on #Amazon: #DCCollectibles #dccomics Blueline #Superman... by #DCCollectibles for $40.00 https://t.co/1r50hqtaog via @Amazon"
"542",0,"#Supernatural #jesus #sonofman #superman #Secondcoming #WrathofGod https://t.co/mtUw6Kjyvb"
"543",0,"This artwork combining #Superman and #Facebook is so on point.  https://t.co/CpVfLFmz5f #art"
"544",-1,"RT @_Comic_Sams: What do you think? Could #Superman be the big bad across the DC universe? We think so...https://t.co/5MSLwXBzIu https://t.…"
"545",0,"RT @dcumoviepage: @ZackSnyder  using @AlexRossArt1 art for inspiration/template of his #Superman #ManofSteel #BatmanvSuperman https://t.co/…"
"546",0,"RT @ZingPopCulture: Oh my...

Art by @MaxIsDrawing #Superman https://t.co/GRlOHuBdFh"
"547",0,"#socialmedia #itcd  This artwork combining #Superman and #Facebook is so on point https://t.co/UZX0qc614d #uk"
"548",1,"RT @SafeDriveHome: Feeling inspired this morning by our #hometown #hero #Superman #Cleveland @GoingPlacesCLE https://t.co/ye0z4LUGPX"
"549",1,"#Unboxing TOTALLY AWESOME #SUPERMAN TOY - LOOK ENUS I CAN WRITE IN HERE TO! https://t.co/gOI9EuOfkf via @YouTube @EnusNWenis"
"550",0,"RT @_RyuHayabusa: Hayirsiz evlat! #Superman #Batman #JonathanSamuelKent https://t.co/wjVtwPIzwY"
"551",0,"This artwork combining #Superman and #Facebook is so on point https://t.co/fj8dG0DPkc #uk #fanart #technology"
"552",0,"Uh. Oh. https://t.co/xsUyz6BPgN #Superman #Facebook #LoisLane"
"553",0,"#freestyle #SuperMan+NacNac <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>#driver #competition #Cat #Catalunya #LesComes #Race #2016… https://t.co/ImUDjGQ555"
"554",1,"Im taking order now!#December #surprise #xmas #keepitwarm #hoody #hat #superman #boxe #world #champion #wbc… https://t.co/DdOci2FXXM"
"555",0,"@IP_Belgium is hiring a #DigitalAdOps ... #superman #superwoman #superjob   https://t.co/je2bCisNXX https://t.co/h2T0TUjtSC"
"556",0,"This artwork combining #Superman and #Facebook is so on point https://t.co/8GTh75wja0 #uk #fanart #technology"
"557",0,"This artwork combining #Superman and #Facebook is so on point https://t.co/L7tmgHIqdy #uk #fanart #technology"
"558",0,"Me encanta como en la mayoría de las portadas de #Rebirth de #dc no queda claro si #superman lleva calzoncillos por… https://t.co/UaAYwuZ5Cl"
"559",0,"RT @1DeekRhewBooks: Geek out! @ErinRhewBooks
and I went to @CrystalCoastCon. 
Meet a #Jedi, #Jafar, #BatMan, #SuperMan, &amp; @DangoNuYen
https…"
"560",1,"Check out this #Amazon deal: #Batman vs. #Superman: The Greatest Battles by Various https://t.co/1eSdGRqCnq via @Amazon"
"561",0,"RT @Ruggieri88: #GiulianoGrittini #artist #artprinter #photographer <U+27A1><U+FE0F> https://t.co/K2Vh58E0oo #Batman #Superman #GabriellaRuggieri #blogge…"
"562",1,"#manofsteel #superman #comic #hero #krypton #illustration #digitalart https://t.co/UQXgSiVEBG"
"563",0,"That`s just superb!

#superman #returnofsuperman #batmanvsuperman https://t.co/ag1sCvatdg"
"564",0,"RT @ZingPopCulture: Oh my...

Art by @MaxIsDrawing #Superman https://t.co/GRlOHuBdFh"
"565",0,"DC Collectibles DC Comics Bombshells: Power Girl &amp; Superman Statue - https://t.co/VwPQ4RMplK - #Superman https://t.co/YcVomeGKPW"
"566",-1,"Henry Cavill's First Superman Costume Test Was Ridiculously Epic - https://t.co/aDMS5PtaOi - #Superman"
"567",0,"This artwork combining Superman and Facebook is so on point - https://t.co/OmBLNEP8c8 - #Superman"
"568",0,"DONOVAN – Performs Sunshine Superman at the Royal Albert Hall – DVD - https://t.co/PFst8kutf9 - #Superman"
"569",0,"Why doesnt the @fbi run a facial recognition scan on this #Superman guy?  10$ says they get a hit on one Clark Kent from the DMV in Iowa."
"570",0,"This artwork combining #Superman and #Facebook is so on point https://t.co/W0YRQR4JDZ @scottia https://t.co/8P63SLzVUi"
"571",0,"This artwork combining Superman and Facebook is so… https://t.co/5WYX6AbSiM #Uk #FanArt #Technology #Facebook #Superman Add @iSocialMediaSea"
"572",-1,"Illustration for a mug! <ed><U+00A0><U+00BD><ed><U+00B0><U+00B6><ed><U+00A0><U+00BC><ed><U+00BC><U+00BE><ed><U+00A0><U+00BC><ed><U+00BC><U+00BF> Detail n.1 #SoniakasArt #moniOJOtes #commission #dog #superman #cartoon #caricature… https://t.co/8whJPPsite"
"573",0,"This artwork combining #Superman and #Facebook is so on point https://t.co/lhOf767IXe #uk #fanart #technology"
"574",0,"RT @ElinformanteUS: #EliánGonzález compara a #FidelCastro con #Supermán ya que no se había visto jamás, un funeral como el de el. https://t…"
"575",-2,"Wouldnt it be funny if #Superman Lyrics hint identity &amp; ppl thought real Superman saying so is written off as crazy? https://t.co/1RchRBjOJa"
"576",0,"Photo Holder, Wire Photo Block Holder, 3 inch Wood Block Photo Hol… https://t.co/vlw5EDSRGx #SuperCrafters #Superman https://t.co/phg8k90eJi"
"577",0,"Geek out! @ErinRhewBooks
and I went to @CrystalCoastCon. 
Meet a #Jedi, #Jafar, #BatMan, #SuperMan, &amp; @DangoNuYen
https://t.co/yEtcVQHZPA"
"578",0,"RT @MovieBAnonymous: #RichardPryor in #Superman III as Gus Gorman #MovieQuote
https://t.co/wXdzaTGhgv https://t.co/toOfP0EkOQ"
"579",0,"RT @maankhider: #Yazidis need #Superman to save them from further genocides.
#Australia is our superman!!
@TurnbullMalcolm @JulieBishopMP
#…"
"580",0,"enjoy  This artwork combining #Superman and #Facebook is so on point https://t.co/Z2ua6d8y3b great"
"581",-2,"Song Lyrics 5 for Fighting ""I'm not crazy or anything"" 3 Doors Down ""If I go crazy, will u still call me #Superman?"" https://t.co/aXp6mbFzCo"
"582",0,"#Superman 
#ClarkKent  
#Facebook https://t.co/1OkQ7cli92"
"583",-1,"RT @HealthyForMen: Did you know that by doing deadlifts you can also increase your explosive power and vertical jump height? #superman http…"
"584",0,"Prove Earth alive &amp; can read everyone's minds w/ #ElectromagneticField #WirelessNetwork, She'd know who #Superman is https://t.co/lt58hjAbX7"
"585",0,"If Earth #SuperComputer old &amp; Kal-El #VoiceOfGod in old Language Hebrew, She knows who #Superman #DefenderOfEarth is https://t.co/6yhc2Wh6En"
"586",-1,"RT @HealthyForMen: Did you know that by doing deadlifts you can also increase your explosive power and vertical jump height? #superman http…"
"587",-1,"#WonderWoman- frankly any study of Diana is 100x more layered and complicated than #Superman https://t.co/jcMviIZ3V9"
"588",-1,"Doodling during break. #comics #dccomics #dc #superman #krypton #inks #superhero #manofsteel https://t.co/xV2c2FiiA7"
