"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…",FALSE,0,NA,2016-12-01 18:57:14,FALSE,NA,"804398973003907077",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Setor2814",47,TRUE,FALSE,NA,NA
"<ed><U+00A0><U+00BD><ed><U+00B9><U+0088> #weirdbathroomconvos #batman #bathman https://t.co/DLR4kfOwMU",FALSE,0,NA,2016-12-01 18:57:13,FALSE,NA,"804398968792817665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","expuniversecam",0,FALSE,FALSE,NA,NA
"RT @angiesangelhelp: Shop @fundotcom_ For The Best Nerdy Gifts This Holiday Season https://t.co/GdiUEGKtUV #ad #HGG #Holidays #BATMAN #marv…",FALSE,0,NA,2016-12-01 18:57:01,FALSE,NA,"804398915181219840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gaynycdad",27,TRUE,FALSE,NA,NA
"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…",FALSE,0,NA,2016-12-01 18:56:48,FALSE,NA,"804398863771648000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heardsmera",47,TRUE,FALSE,NA,NA
"RT @dropsdejogos: A máscara de Batman vs Superman, aquele filme horrível (na humilde opinião do Pedro).

#batman… https://t.co/rDINNebJk3",FALSE,0,NA,2016-12-01 18:56:48,FALSE,NA,"804398862123302913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pedrosolidus",4,TRUE,FALSE,NA,NA
"RT @Foam60: RT jdubuzz: #Concours sur notre page Facebook !
Gagnez ces goodies #StarWars et #Batman :
https://t.co/fM6afHihdG https://t.co/…",FALSE,0,NA,2016-12-01 18:56:32,FALSE,NA,"804398795689721857",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sdeoliveira21",7,TRUE,FALSE,NA,NA
"Back to #arkham #Batman and #gotham . #darkknight #PS4share https://t.co/BUGp2pyE1L",FALSE,0,NA,2016-12-01 18:56:31,FALSE,NA,"804398789666684929",NA,"<a href=""http://www.playstation.com"" rel=""nofollow"">PlayStation(R)4</a>","JimmyUncharted",0,FALSE,FALSE,NA,NA
"RT @ETemelkuran: Bu ülkeyi, baska sey degil, çocuklarin ahi yikacak. #aladag #batman #ensar #pozanti",FALSE,0,NA,2016-12-01 18:56:23,FALSE,NA,"804398759652261888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","psodoprenses",468,TRUE,FALSE,NA,NA
"Though not as strong as previous episodes, ep4 of #BatmanTheTelltaleSeries has me stoked for ep5! #Batman https://t.co/JHBAzpLVOr",FALSE,0,NA,2016-12-01 18:56:13,FALSE,NA,"804398714173304832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SeanTimmothy",0,FALSE,FALSE,NA,NA
"RT @Disconeedsme: Holy extensive Bat-Cast Batman! Check out the Official @LEGOBatmanMovie Poster! @LEGO_Group #lego #batman https://t.co/hU…",FALSE,0,NA,2016-12-01 18:56:05,FALSE,NA,"804398680748879872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DHCalifornicus",31,TRUE,FALSE,NA,NA
"DC Universe - Wonder Woman #cosplay #cosplayer #dcuniverse #dccomics #WonderWoman #JusticeLeague #SUPERMAN #pretty… https://t.co/2GbzFHmOhF",FALSE,1,NA,2016-12-01 18:55:56,TRUE,NA,"804398645441392642",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Baka__Otaku",0,FALSE,FALSE,NA,NA
"#Batman #LEGOBatmanMovie #Robin #Batgirl https://t.co/FKzNX8mqi0",FALSE,0,NA,2016-12-01 18:55:47,FALSE,NA,"804398605847134208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ablouzada",0,FALSE,FALSE,NA,NA
"RT @JamesGavsie: Happy belated Birthday to #KevinConroy , the definitive #Batman. #BTAS #dccomics https://t.co/FWL9ItcaDY",FALSE,0,NA,2016-12-01 18:55:27,FALSE,NA,"804398521101127680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CharlieBNic",18,TRUE,FALSE,NA,NA
"RT @mikeidg: #EstrandoAndo chamarra de #Batman y #Medallita gracias @dan_el_lagarto y @cesar_IDG detallazos https://t.co/KK5zkCCkFL",FALSE,0,NA,2016-12-01 18:54:53,FALSE,NA,"804398380537393152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mikeidg",2,TRUE,FALSE,NA,NA
"RT @Disconeedsme: Holy extensive Bat-Cast Batman! Check out the Official @LEGOBatmanMovie Poster! @LEGO_Group #lego #batman https://t.co/hU…",FALSE,0,NA,2016-12-01 18:54:35,FALSE,NA,"804398303899160577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MC_Survival_man",31,TRUE,FALSE,NA,NA
"RT @ETemelkuran: Bu ülkeyi, baska sey degil, çocuklarin ahi yikacak. #aladag #batman #ensar #pozanti",FALSE,0,NA,2016-12-01 18:54:34,FALSE,NA,"804398300849995776",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","8abfddc3e08f45f",468,TRUE,FALSE,NA,NA
"RT @JamesGavsie: Happy belated Birthday to #KevinConroy , the definitive #Batman. #BTAS #dccomics https://t.co/FWL9ItcaDY",FALSE,0,NA,2016-12-01 18:54:15,FALSE,NA,"804398219518246913",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","abaker20",18,TRUE,FALSE,NA,NA
"let's go Robin! Climb the building! #Batman #BatmanAndRobin… https://t.co/0T0wonzAgr",FALSE,0,NA,2016-12-01 18:53:05,FALSE,NA,"804397926864846848",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","JaderRCR",0,FALSE,FALSE,NA,NA
"New #movie #poster for The #LEGO #Batman Movie https://t.co/WrCnTG1kdS",FALSE,3,NA,2016-12-01 18:52:55,FALSE,NA,"804397887161585665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheComicDrop",0,FALSE,FALSE,NA,NA
"RT @JamesGavsie: Happy belated Birthday to #KevinConroy , the definitive #Batman. #BTAS #dccomics https://t.co/FWL9ItcaDY",FALSE,0,NA,2016-12-01 18:52:06,FALSE,NA,"804397679220559872",NA,"<a href=""https://clrlq.org"" rel=""nofollow"">Botisback</a>","d789s101112",18,TRUE,FALSE,NA,NA
"DC Comics BATMAN Arkham City Men's T-Shirt You're Not Safe Here No One Is Size L #Batman https://t.co/4MjGzkN03y via @eBay #ArkhamCity",FALSE,0,NA,2016-12-01 18:51:51,FALSE,NA,"804397614984822785",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bgbrwneyesNY",0,FALSE,FALSE,NA,NA
"RT @Jeremy_Colwell: I love my job. #Batman #TMNT #5 out today. @JamesTheFourth @Freddieart @suddenchad https://t.co/yjoIfqrH49",FALSE,0,NA,2016-12-01 18:51:50,FALSE,NA,"804397612262686720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fatoch4",2,TRUE,FALSE,NA,NA
"RT @JamesGavsie: Happy belated Birthday to #KevinConroy , the definitive #Batman. #BTAS #dccomics https://t.co/FWL9ItcaDY",FALSE,0,NA,2016-12-01 18:50:43,FALSE,NA,"804397331831525376",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","tanweer_dar",18,TRUE,FALSE,NA,NA
"RT @JamesGavsie: Happy belated Birthday to #KevinConroy , the definitive #Batman. #BTAS #dccomics https://t.co/FWL9ItcaDY",FALSE,0,NA,2016-12-01 18:50:39,FALSE,NA,"804397315121381376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","y2stump",18,TRUE,FALSE,NA,NA
"RT @JamesGavsie: Happy belated Birthday to #KevinConroy , the definitive #Batman. #BTAS #dccomics https://t.co/FWL9ItcaDY",FALSE,0,NA,2016-12-01 18:50:29,FALSE,NA,"804397272448507904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JoeKoffee",18,TRUE,FALSE,NA,NA
"RT @Jeremy_Colwell: #Batman by @AaronKuder with my colors. Aaron has a beautiful line quality. Video coming later today. https://t.co/A4zJG…",FALSE,0,NA,2016-12-01 18:50:27,FALSE,NA,"804397264579989504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fatoch4",23,TRUE,FALSE,NA,NA
"RT @Disconeedsme: Holy extensive Bat-Cast Batman! Check out the Official @LEGOBatmanMovie Poster! @LEGO_Group #lego #batman https://t.co/hU…",FALSE,0,NA,2016-12-01 18:50:27,FALSE,NA,"804397263787360256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrcraigdouglas",31,TRUE,FALSE,NA,NA
"Yo me llamo Ralph #StarWars #Vader #darthvader #Horus #Batman  #harrypotter #rebels #Class… https://t.co/A22OZZIOzM",FALSE,0,NA,2016-12-01 18:50:12,FALSE,NA,"804397200369446912",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TaSer952",0,FALSE,FALSE,NA,NA
"RT @JamesGavsie: Happy belated Birthday to #KevinConroy , the definitive #Batman. #BTAS #dccomics https://t.co/FWL9ItcaDY",FALSE,0,NA,2016-12-01 18:49:38,FALSE,NA,"804397059725889537",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The_GWW",18,TRUE,FALSE,NA,NA
"I keep my twitter on night mode. Cause that's just how I roll. Live dangerously my friends. #Batman #extremesports #danger",FALSE,0,NA,2016-12-01 18:49:38,FALSE,NA,"804397059474214912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","steveshermett",0,FALSE,FALSE,NA,NA
"RT @Jeremy_Colwell: Because #Batman. Drawn by @lewislarosa. Colors by me. #ForFunOnly https://t.co/XPxkrw3rqg",FALSE,0,NA,2016-12-01 18:48:59,FALSE,NA,"804396894986338304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fatoch4",16,TRUE,FALSE,NA,NA
"RT @CHANNINGPOSTERS: Otto Preminger was a great #Batman villain as Mr. Freeze, 1960s. https://t.co/mJe1yMNz9B",FALSE,0,NA,2016-12-01 18:48:39,FALSE,NA,"804396812090142720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zappafaye",47,TRUE,FALSE,NA,NA
"RT @HolyBatCast: #Batman's bringing some friends this February!!! Excellent new poster for #TheLEGOBatmanMovie! https://t.co/51pXs31np7",FALSE,0,NA,2016-12-01 18:47:58,FALSE,NA,"804396640232730624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheRisenKnight",7,TRUE,FALSE,NA,NA
"RT @DrunkSuperman_: FAN ART: Clint Eastwood as #BATMAN https://t.co/j7IfnkxWjP",FALSE,0,NA,2016-12-01 18:46:26,FALSE,NA,"804396254688145408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fatoch4",2,TRUE,FALSE,NA,NA
"Caaaniimm Türkiye'min heryeri ayri bi cennet<ed><U+00A0><U+00BD><ed><U+00B8><U+008A> #Batman #hasankeyf https://t.co/a2CaOaDm4d",FALSE,1,NA,2016-12-01 18:45:55,FALSE,NA,"804396125600055297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bambi_1809",0,FALSE,FALSE,NA,NA
"RT @Disconeedsme: Holy extensive Bat-Cast Batman! Check out the Official @LEGOBatmanMovie Poster! @LEGO_Group #lego #batman https://t.co/hU…",FALSE,0,NA,2016-12-01 18:45:40,FALSE,NA,"804396062249275397",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WC_WIT",31,TRUE,FALSE,NA,NA
"RT @tarastrong: A very happy birthday to the untouchable @RealKevinConroy an incredible talent…&amp; such a mensch. <U+2764><U+FE0F> u #Batman https://t.co/I…",FALSE,0,NA,2016-12-01 18:45:00,FALSE,NA,"804395891159248896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juliamcardinals",219,TRUE,FALSE,NA,NA
"RT @JamesGavsie: Happy belated Birthday to #KevinConroy , the definitive #Batman. #BTAS #dccomics https://t.co/FWL9ItcaDY",FALSE,0,NA,2016-12-01 18:44:21,FALSE,NA,"804395729628250112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SuperSuitShow",18,TRUE,FALSE,NA,NA
"RT @pthenrycavillbr: #Superman e #Batman no estande Warner Bros - (@wbpictures_br) na #CCXP (@CCXPoficial) #WarnerNaCCXP #ligadajustiça #ju…",FALSE,0,NA,2016-12-01 18:44:20,FALSE,NA,"804395724981104640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_DCWorld",6,TRUE,FALSE,NA,NA
"#hot #tattoo #revenge #consejos #street #batman #LittleBigTown #music 

 --&gt;&gt; https://t.co/10otc5xC7v https://t.co/MJhSlokYED",FALSE,0,NA,2016-12-01 18:43:41,FALSE,NA,"804395562846003202",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","maugraszvereva",0,FALSE,FALSE,NA,NA
"Oh Yes! The @LEGOBatmanMovie is looking better and better <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>#blogging #batman https://t.co/pE1q87KE0K",FALSE,1,NA,2016-12-01 18:42:52,FALSE,NA,"804395356867936256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StartWithThis",0,FALSE,FALSE,NA,NA
"#Kid #Toys #Batman Movie (1989) Bob the Goon Action #Figure https://t.co/kHo26G6b6J #Gift https://t.co/d8Fwim1y0M",FALSE,0,NA,2016-12-01 18:42:24,FALSE,NA,"804395240727539712",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","KaiserAntoinee",0,FALSE,FALSE,NA,NA
"RT @HolyBatCast: #Batman's bringing some friends this February!!! Excellent new poster for #TheLEGOBatmanMovie! https://t.co/51pXs31np7",FALSE,0,NA,2016-12-01 18:42:01,FALSE,NA,"804395142362722305",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeekPride5",7,TRUE,FALSE,NA,NA
"RT @Disconeedsme: Holy extensive Bat-Cast Batman! Check out the Official @LEGOBatmanMovie Poster! @LEGO_Group #lego #batman https://t.co/hU…",FALSE,0,NA,2016-12-01 18:40:11,FALSE,NA,"804394680364527616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","scscheller",31,TRUE,FALSE,NA,NA
"RT @jdubuzz: #Concours sur notre page Facebook !
Gagnez ces goodies #StarWars et #Batman :
https://t.co/FoS3b366F6 https://t.co/MSMb51oPOA",FALSE,0,NA,2016-12-01 18:40:10,FALSE,NA,"804394675239079937",NA,"<a href=""http://www.ekhorizon.com/"" rel=""nofollow"">Reniflr Appli</a>","reniflr",5,TRUE,FALSE,NA,NA
"RT @tarastrong: A very happy birthday to the untouchable @RealKevinConroy an incredible talent…&amp; such a mensch. <U+2764><U+FE0F> u #Batman https://t.co/I…",FALSE,0,NA,2016-12-01 18:39:36,FALSE,NA,"804394535900037121",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Timeless_Act",219,TRUE,FALSE,NA,NA
"This throw back Thursday #tbt is the fact is you may be cool but not as cool as #Batman eating… https://t.co/upvMbo2MB4",FALSE,0,NA,2016-12-01 18:39:16,FALSE,NA,"804394451317702657",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","matthewburdess",0,FALSE,FALSE,NA,NA
"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…",FALSE,0,NA,2016-12-01 18:39:15,FALSE,NA,"804394445642862593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","helenazatara",47,TRUE,FALSE,NA,NA
"RT @BATMANNOTES: New movie poster revealed for The @LEGOBatmanMovie shows expanded cast of characters! 

#Batman #LEGO https://t.co/vgQ2PsZ…",FALSE,0,NA,2016-12-01 18:39:08,FALSE,NA,"804394415318036480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MichaelTDieker",3,TRUE,FALSE,NA,NA
"RT @HolyBatCast: #Batman's bringing some friends this February!!! Excellent new poster for #TheLEGOBatmanMovie! https://t.co/51pXs31np7",FALSE,0,NA,2016-12-01 18:39:06,FALSE,NA,"804394409345347584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","batboy1989",7,TRUE,FALSE,NA,NA
"NEW VIDEO! Leave a like and a comment for MORE! #Batman #Telltale #episode4 #GuardianofGotham https://t.co/mj8UK7UplA",FALSE,0,NA,2016-12-01 18:38:57,FALSE,NA,"804394368668987393",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","TurboNinjaGames",0,FALSE,FALSE,NA,NA
"RT @JamesGavsie: Happy belated Birthday to #KevinConroy , the definitive #Batman. #BTAS #dccomics https://t.co/FWL9ItcaDY",FALSE,0,NA,2016-12-01 18:38:49,FALSE,NA,"804394335785615360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Paddy1231",18,TRUE,FALSE,NA,NA
"RT @TheLastCanary: Just a friendly reminder that #BlackCanary is indeed on the same tier as #WonderWoman #Batman &amp; #Superman #YesLaurelYesA…",FALSE,0,NA,2016-12-01 18:38:47,FALSE,NA,"804394329917755392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheLastCanary",47,TRUE,FALSE,NA,NA
"Always be yourself, unless you can be #Batman",FALSE,0,NA,2016-12-01 18:38:33,FALSE,NA,"804394271755206656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sathwik77",0,FALSE,FALSE,NA,NA
"RT @tarastrong: A very happy birthday to the untouchable @RealKevinConroy an incredible talent…&amp; such a mensch. <U+2764><U+FE0F> u #Batman https://t.co/I…",FALSE,0,NA,2016-12-01 18:38:23,FALSE,NA,"804394229346795520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","g_cruz5",219,TRUE,FALSE,NA,NA
"#Batman's bringing some friends this February!!! Excellent new poster for #TheLEGOBatmanMovie! https://t.co/51pXs31np7",FALSE,23,NA,2016-12-01 18:38:18,FALSE,NA,"804394206978392064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HolyBatCast",7,FALSE,FALSE,NA,NA
"Will you see Lego Batman Movie at the cinema? #batman #LEGOBatmanMovie",FALSE,0,NA,2016-12-01 18:37:58,FALSE,NA,"804394123319017473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","matmancomics",0,FALSE,FALSE,NA,NA
"#Batman #570 #harleyQuinn #joker #forsale #comicbooksforsale #2ndappearance # comicbooks #comic
Look at this on eBay https://t.co/Frwsj9vzzY",FALSE,0,NA,2016-12-01 18:37:36,FALSE,NA,"804394029744062466",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hawz1022",0,FALSE,FALSE,NA,NA
"#LEGO #Batman Movie Casting News! #BillyDeeWilliams ! #Batwing Polybag! #Minifigures! #LEGOBatmanMovie https://t.co/iOuaxD3V05",FALSE,2,NA,2016-12-01 18:37:20,FALSE,NA,"804393962320625664",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","talkbricks",0,FALSE,FALSE,NA,NA
"#Batman #JokerWasHere <ed><U+00A0><U+00BE><ed><U+00B4><U+0098><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B2><U+009C><ed><U+00A0><U+00BD><ed><U+00B2><U+009A> https://t.co/TqlGzWj3oU",FALSE,0,NA,2016-12-01 18:37:14,FALSE,NA,"804393939767685122",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TylerParkyn",0,FALSE,FALSE,NA,NA
"RT @NormaComicsBCN: James Gordon el eterno aliado de Batman para proteger Gotham City. #normacomics #Batman #JamenGordon #Jim #Personajesec…",FALSE,0,NA,2016-12-01 18:36:32,FALSE,NA,"804393763930075138",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","varelademos",2,TRUE,FALSE,NA,NA
"#batmangothamadventures #45 #darwynCooke #harleyquinn #comicbooksforsale #forsale  #batman Look at this on eBay https://t.co/4M2NlWxI3U",FALSE,0,NA,2016-12-01 18:36:07,FALSE,NA,"804393656199344129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hawz1022",0,FALSE,FALSE,NA,NA
"RT @JamesGavsie: Happy belated Birthday to #KevinConroy , the definitive #Batman. #BTAS #dccomics https://t.co/FWL9ItcaDY",FALSE,0,NA,2016-12-01 18:35:43,FALSE,NA,"804393555774971904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BThanBTI",18,TRUE,FALSE,NA,NA
"IQ Challenge Set by GamieUSA - 7 Pcs Kids Educational Toys for 5+ Year Olds -... - https://t.co/4vELZ8u89L - #Batman https://t.co/FzBtjiRAHS",FALSE,0,NA,2016-12-01 18:35:31,FALSE,NA,"804393507062484992",NA,"<a href=""http://www.rssground.com/"" rel=""nofollow"">RSSGround</a>","BatmanStore",0,FALSE,FALSE,NA,NA
"RT @CHANNINGPOSTERS: Otto Preminger was a great #Batman villain as Mr. Freeze, 1960s. https://t.co/mJe1yMNz9B",FALSE,0,NA,2016-12-01 18:35:21,FALSE,NA,"804393462988730368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WDN1053",47,TRUE,FALSE,NA,NA
"RT @angiesangelhelp: Shop @fundotcom_ For The Best Nerdy Gifts This Holiday Season https://t.co/GdiUEGKtUV #ad #HGG #Holidays #BATMAN #marv…",FALSE,0,NA,2016-12-01 18:35:16,FALSE,NA,"804393444328161281",NA,"<a href=""http://happilyblended.com"" rel=""nofollow"">HappilyBlendedApp</a>","WorkingMomMagic",27,TRUE,FALSE,NA,NA
"RT @Disconeedsme: Holy extensive Bat-Cast Batman! Check out the Official @LEGOBatmanMovie Poster! @LEGO_Group #lego #batman https://t.co/hU…",FALSE,0,NA,2016-12-01 18:34:05,FALSE,NA,"804393146763411457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","onedadoneblog",31,TRUE,FALSE,NA,NA
"RT @BATMANNOTES: New movie poster revealed for The @LEGOBatmanMovie shows expanded cast of characters! 

#Batman #LEGO https://t.co/vgQ2PsZ…",FALSE,0,NA,2016-12-01 18:34:01,FALSE,NA,"804393129151447040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bobohurley",3,TRUE,FALSE,NA,NA
"RT @angiesangelhelp: Shop @fundotcom_ For The Best Nerdy Gifts This Holiday Season https://t.co/GdiUEGKtUV #ad #HGG #Holidays #BATMAN #marv…",FALSE,0,NA,2016-12-01 18:33:50,FALSE,NA,"804393083186003968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SusieQpon",27,TRUE,FALSE,NA,NA
"RT @Foam60: RT jdubuzz: #Concours sur notre page Facebook !
Gagnez ces goodies #StarWars et #Batman :
https://t.co/fM6afHihdG https://t.co/…",FALSE,0,NA,2016-12-01 18:33:25,FALSE,NA,"804392975954546689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","violette1980",7,TRUE,FALSE,NA,NA
"Batman's coming &amp; he's bringing some friends
New @LEGOBatmanMovie Poster
We're looking forward to this!… https://t.co/zS9OQTOAXX",FALSE,3,NA,2016-12-01 18:33:24,TRUE,NA,"804392973882494980",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FanboyCollect",1,FALSE,FALSE,NA,NA
"Remedy for when you're bored at work! 
Luckily I have Part 2 as well :P #Comics #Batman https://t.co/3uJN6nMqhp",FALSE,0,NA,2016-12-01 18:33:21,FALSE,NA,"804392960225853440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WEWYRB",0,FALSE,FALSE,NA,NA
"one of greatest and best dressed political masterminds, when clothed, of past 50 years @RogerJStoneJr is #Robin to… https://t.co/NIG4PKqoyk",FALSE,0,NA,2016-12-01 18:32:52,TRUE,NA,"804392840352636929",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eugenedelgaudio",0,FALSE,FALSE,NA,NA
"RT @angiesangelhelp: Shop @fundotcom_ For The Best Nerdy Gifts This Holiday Season https://t.co/GdiUEGKtUV #ad #HGG #Holidays #BATMAN #marv…",FALSE,0,NA,2016-12-01 18:32:30,FALSE,NA,"804392749034110976",NA,"<a href=""http://happilyblended.com"" rel=""nofollow"">HappilyBlendedApp</a>","StacieinAtlanta",27,TRUE,FALSE,NA,NA
"#Batman- The #Telltale Series Ep 4 ""Guardian of Gotham"" Review https://t.co/uRFpbUCs0X #Episode4 https://t.co/uC7xRb9rEo",FALSE,0,NA,2016-12-01 18:32:10,FALSE,NA,"804392664103849984",NA,"<a href=""http://www.gamespresso.com"" rel=""nofollow"">GamespressoTwitterConnector</a>","gamespresso",0,FALSE,FALSE,NA,NA
"RT @3gregory3: Alfred Pennyworth
#dc #dccomics #sketch #art #batman #AlfredPennyworth @Sketch_Dailies #Sketch_Dailies #sketchbookpro #dcuni…",FALSE,0,NA,2016-12-01 18:31:38,FALSE,NA,"804392529395228672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HWH3650",1,TRUE,FALSE,NA,NA
"Alfred Pennyworth
#dc #dccomics #sketch #art #batman #AlfredPennyworth @Sketch_Dailies #Sketch_Dailies… https://t.co/ms5idiSgwL",FALSE,0,NA,2016-12-01 18:30:59,TRUE,NA,"804392364047532032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","3gregory3",1,FALSE,FALSE,NA,NA
"RT @DrunkSuperman_: FAN ART: Clint Eastwood as #BATMAN https://t.co/j7IfnkxWjP",FALSE,0,NA,2016-12-01 18:30:42,FALSE,NA,"804392293574840320",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","PattHazard97",2,TRUE,FALSE,NA,NA
"RT @BATMANNOTES: New movie poster revealed for The @LEGOBatmanMovie shows expanded cast of characters! 

#Batman #LEGO https://t.co/vgQ2PsZ…",FALSE,0,NA,2016-12-01 18:30:02,FALSE,NA,"804392126628827136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Isaak_Rodriguez",3,TRUE,FALSE,NA,NA
