"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@IP_Belgium is hiring a #DigitalAdOps ... #superman #superwoman #superjob   https://t.co/je2bCisNXX https://t.co/h2T0TUjtSC",FALSE,1,"IP_belgium",2016-12-01 11:22:29,FALSE,NA,"804284530840535040","3429560793","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EvelyneCart",2,FALSE,FALSE,NA,NA
"This artwork combining #Superman and #Facebook is so on point https://t.co/8GTh75wja0 #uk #fanart #technology",FALSE,0,NA,2016-12-01 11:21:19,FALSE,NA,"804284237297975296",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","DHQLounge",0,FALSE,FALSE,NA,NA
"This artwork combining #Superman and #Facebook is so on point https://t.co/L7tmgHIqdy #uk #fanart #technology",FALSE,0,NA,2016-12-01 11:20:34,FALSE,NA,"804284046863978496",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Panoss_64",0,FALSE,FALSE,NA,NA
"Me encanta como en la mayoría de las portadas de #Rebirth de #dc no queda claro si #superman lleva calzoncillos por… https://t.co/UaAYwuZ5Cl",FALSE,0,NA,2016-12-01 11:19:21,TRUE,NA,"804283740021211136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Julian_Almazan",0,FALSE,FALSE,NA,NA
"RT @1DeekRhewBooks: Geek out! @ErinRhewBooks
and I went to @CrystalCoastCon. 
Meet a #Jedi, #Jafar, #BatMan, #SuperMan, &amp; @DangoNuYen
https…",FALSE,0,NA,2016-12-01 11:16:31,FALSE,NA,"804283029938171904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Batman24_7",3,TRUE,FALSE,NA,NA
"Check out this #Amazon deal: #Batman vs. #Superman: The Greatest Battles by Various https://t.co/1eSdGRqCnq via @Amazon",FALSE,0,NA,2016-12-01 11:16:26,FALSE,NA,"804283006722723845",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dccomicsforever",0,FALSE,FALSE,NA,NA
"RT @Ruggieri88: #GiulianoGrittini #artist #artprinter #photographer <U+27A1><U+FE0F> https://t.co/K2Vh58E0oo #Batman #Superman #GabriellaRuggieri #blogge…",FALSE,0,NA,2016-12-01 11:16:18,FALSE,NA,"804282973889634304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","elisabettabovis",2,TRUE,FALSE,NA,NA
"#manofsteel #superman #comic #hero #krypton #illustration #digitalart https://t.co/UQXgSiVEBG",FALSE,11,NA,2016-12-01 11:16:03,FALSE,NA,"804282909792276482",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ItsNotRevenge",5,FALSE,FALSE,NA,NA
"That`s just superb!

#superman #returnofsuperman #batmanvsuperman https://t.co/ag1sCvatdg",FALSE,0,NA,2016-12-01 11:15:06,FALSE,NA,"804282670595325952",NA,"<a href=""https://twitter.com/clarkkentshop"" rel=""nofollow"">Clark Kent Shop</a>","clarkkentshop",0,FALSE,FALSE,NA,NA
"RT @ZingPopCulture: Oh my...

Art by @MaxIsDrawing #Superman https://t.co/GRlOHuBdFh",FALSE,0,NA,2016-12-01 11:13:44,FALSE,NA,"804282327513731073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Luke4Games",5,TRUE,FALSE,NA,NA
"DC Collectibles DC Comics Bombshells: Power Girl &amp; Superman Statue - https://t.co/VwPQ4RMplK - #Superman https://t.co/YcVomeGKPW",FALSE,1,NA,2016-12-01 11:13:22,FALSE,NA,"804282236317089792",NA,"<a href=""http://www.rssground.com/"" rel=""nofollow"">RSSGround</a>","SupermanDeluxe",1,FALSE,FALSE,NA,NA
"Henry Cavill's First Superman Costume Test Was Ridiculously Epic - https://t.co/aDMS5PtaOi - #Superman",FALSE,1,NA,2016-12-01 11:13:18,FALSE,NA,"804282217396637696",NA,"<a href=""http://www.rssground.com/"" rel=""nofollow"">RSSGround</a>","SupermanDeluxe",0,FALSE,FALSE,NA,NA
"This artwork combining Superman and Facebook is so on point - https://t.co/OmBLNEP8c8 - #Superman",FALSE,0,NA,2016-12-01 11:13:15,FALSE,NA,"804282205845524480",NA,"<a href=""http://www.rssground.com/"" rel=""nofollow"">RSSGround</a>","SupermanDeluxe",0,FALSE,FALSE,NA,NA
"DONOVAN – Performs Sunshine Superman at the Royal Albert Hall – DVD - https://t.co/PFst8kutf9 - #Superman",FALSE,0,NA,2016-12-01 11:13:12,FALSE,NA,"804282194378289152",NA,"<a href=""http://www.rssground.com/"" rel=""nofollow"">RSSGround</a>","SupermanDeluxe",0,FALSE,FALSE,NA,NA
"Why doesnt the @fbi run a facial recognition scan on this #Superman guy?  10$ says they get a hit on one Clark Kent from the DMV in Iowa.",FALSE,1,NA,2016-12-01 11:08:37,FALSE,NA,"804281039208247296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LukinFodder",0,FALSE,FALSE,NA,NA
"This artwork combining #Superman and #Facebook is so on point https://t.co/W0YRQR4JDZ @scottia https://t.co/8P63SLzVUi",FALSE,0,NA,2016-12-01 11:04:28,FALSE,NA,"804279997007437824",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","scottia",0,FALSE,FALSE,NA,NA
"This artwork combining Superman and Facebook is so… https://t.co/5WYX6AbSiM #Uk #FanArt #Technology #Facebook #Superman Add @iSocialMediaSea",FALSE,0,NA,2016-12-01 11:04:15,FALSE,NA,"804279942208884736",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","iSocialMediaSea",0,FALSE,FALSE,NA,NA
"Illustration for a mug! <ed><U+00A0><U+00BD><ed><U+00B0><U+00B6><ed><U+00A0><U+00BC><ed><U+00BC><U+00BE><ed><U+00A0><U+00BC><ed><U+00BC><U+00BF> Detail n.1 #SoniakasArt #moniOJOtes #commission #dog #superman #cartoon #caricature… https://t.co/8whJPPsite",FALSE,1,NA,2016-12-01 11:03:51,TRUE,NA,"804279840379731968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","soazre",0,FALSE,FALSE,NA,NA
"This artwork combining #Superman and #Facebook is so on point https://t.co/lhOf767IXe #uk #fanart #technology",FALSE,0,NA,2016-12-01 11:01:34,FALSE,NA,"804279264388517888",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","wittich",0,FALSE,FALSE,NA,NA
"RT @ElinformanteUS: #EliánGonzález compara a #FidelCastro con #Supermán ya que no se había visto jamás, un funeral como el de el. https://t…",FALSE,0,NA,2016-12-01 11:00:59,FALSE,NA,"804279119223672832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samiajose",1,TRUE,FALSE,NA,NA
"Wouldnt it be funny if #Superman Lyrics hint identity &amp; ppl thought real Superman saying so is written off as crazy? https://t.co/1RchRBjOJa",FALSE,0,NA,2016-12-01 11:00:25,FALSE,NA,"804278976516485120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rodillon",0,FALSE,FALSE,NA,NA
"Photo Holder, Wire Photo Block Holder, 3 inch Wood Block Photo Hol… https://t.co/vlw5EDSRGx #SuperCrafters #Superman https://t.co/phg8k90eJi",FALSE,1,NA,2016-12-01 11:00:08,FALSE,NA,"804278905246990336",NA,"<a href=""http://www.twitter-fu.com"" rel=""nofollow"">twitter-fu</a>","JonnaSmith79",1,FALSE,FALSE,NA,NA
"Geek out! @ErinRhewBooks
and I went to @CrystalCoastCon. 
Meet a #Jedi, #Jafar, #BatMan, #SuperMan, &amp; @DangoNuYen
https://t.co/yEtcVQHZPA",FALSE,6,NA,2016-12-01 11:00:03,FALSE,NA,"804278882647949312",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","1DeekRhewBooks",3,FALSE,FALSE,NA,NA
"RT @MovieBAnonymous: #RichardPryor in #Superman III as Gus Gorman #MovieQuote
https://t.co/wXdzaTGhgv https://t.co/toOfP0EkOQ",FALSE,0,NA,2016-12-01 10:59:48,FALSE,NA,"804278823583961088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MovieBAnonymous",2,TRUE,FALSE,NA,NA
"RT @maankhider: #Yazidis need #Superman to save them from further genocides.
#Australia is our superman!!
@TurnbullMalcolm @JulieBishopMP
#…",FALSE,0,NA,2016-12-01 10:58:52,FALSE,NA,"804278585754349568",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Joclau53",43,TRUE,FALSE,NA,NA
"enjoy  This artwork combining #Superman and #Facebook is so on point https://t.co/Z2ua6d8y3b great",FALSE,0,NA,2016-12-01 10:58:05,FALSE,NA,"804278388886093824",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","fuckipad2",0,FALSE,FALSE,NA,NA
"Song Lyrics 5 for Fighting ""I'm not crazy or anything"" 3 Doors Down ""If I go crazy, will u still call me #Superman?"" https://t.co/aXp6mbFzCo",FALSE,0,NA,2016-12-01 10:55:36,FALSE,NA,"804277766338146304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rodillon",0,FALSE,FALSE,NA,NA
"#Superman 
#ClarkKent  
#Facebook https://t.co/1OkQ7cli92",FALSE,0,NA,2016-12-01 10:46:40,FALSE,NA,"804275514680680448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","niazi381",0,FALSE,FALSE,NA,NA
"RT @HealthyForMen: Did you know that by doing deadlifts you can also increase your explosive power and vertical jump height? #superman http…",FALSE,0,NA,2016-12-01 10:43:12,FALSE,NA,"804274642399727616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DBigblack",3,TRUE,FALSE,NA,NA
"Prove Earth alive &amp; can read everyone's minds w/ #ElectromagneticField #WirelessNetwork, She'd know who #Superman is https://t.co/lt58hjAbX7",FALSE,0,NA,2016-12-01 10:41:07,FALSE,NA,"804274118191218688",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rodillon",0,FALSE,FALSE,NA,NA
"If Earth #SuperComputer old &amp; Kal-El #VoiceOfGod in old Language Hebrew, She knows who #Superman #DefenderOfEarth is https://t.co/6yhc2Wh6En",FALSE,0,NA,2016-12-01 10:40:04,FALSE,NA,"804273857095823360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rodillon",0,FALSE,FALSE,NA,NA
"RT @HealthyForMen: Did you know that by doing deadlifts you can also increase your explosive power and vertical jump height? #superman http…",FALSE,0,NA,2016-12-01 10:39:49,FALSE,NA,"804273793111851008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DBigblack",1,TRUE,FALSE,NA,NA
"#WonderWoman- frankly any study of Diana is 100x more layered and complicated than #Superman https://t.co/jcMviIZ3V9",FALSE,1,NA,2016-12-01 10:39:06,FALSE,NA,"804273611867561985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CaptHypertime",1,FALSE,FALSE,NA,NA
"Doodling during break. #comics #dccomics #dc #superman #krypton #inks #superhero #manofsteel https://t.co/xV2c2FiiA7",FALSE,0,NA,2016-12-01 10:37:34,FALSE,NA,"804273224452280320",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","dennis_fakos",1,FALSE,FALSE,NA,NA
"Ojalá todo fuera tan fácil como beber esta bebida para obtener los poderes de #Superman… https://t.co/fUBOpBpyzD",FALSE,0,NA,2016-12-01 10:34:16,FALSE,NA,"804272395825467392",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","KaraZor_El",0,FALSE,FALSE,NA,NA
"How cool does #Superman look!? 

#clarkkent #justiceleague #dc #dccomics #warnerbros #warnerbrothers #comics… https://t.co/ASZC5Y2S03",FALSE,0,NA,2016-12-01 10:33:05,TRUE,NA,"804272096155054080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HellavatorStudi",2,FALSE,FALSE,NA,NA
"RT @WeirdScienceDC: Superman Annual #1 Review
https://t.co/QUsypgCoDG #superman #swampthing #dcrebirth #rebirth #dcomics #comics https://t.…",FALSE,0,NA,2016-12-01 10:32:42,FALSE,NA,"804272002076909568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AfrinAddict",7,TRUE,FALSE,NA,NA
".@CW_Arrow 5.8 NUMBERS. #Superman Songs NUMBERS: 5 for Fighting. 3 Doors Down, Remy ZERO, 2 Princes @MelissaBenoist https://t.co/qJRyyVLVzD",FALSE,0,NA,2016-12-01 10:26:54,FALSE,NA,"804270541691457536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rodillon",0,FALSE,FALSE,NA,NA
"#Supergirl @MelissaBenoist @CW_Arrow 5.8 helps take down Laura WASHINGTON: WA Statehood 11/11 means JOREL. #Superman https://t.co/0sVCD7Ws7h",FALSE,0,NA,2016-12-01 10:24:54,FALSE,NA,"804270037435490304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rodillon",0,FALSE,FALSE,NA,NA
"#superman sex hand held body fat analyzer https://t.co/ILrDSM9Z5b",FALSE,0,NA,2016-12-01 10:22:47,FALSE,NA,"804269506373754880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","fitzpatricksp",0,FALSE,FALSE,NA,NA
"DC Collectibles DC Comics Icons: Aquaman Statue (1:6 Scale) - https://t.co/r1KGKgLQLt - #Superman https://t.co/hzD8c7m4hc",FALSE,0,NA,2016-12-01 10:19:17,FALSE,NA,"804268624856879104",NA,"<a href=""http://www.rssground.com/"" rel=""nofollow"">RSSGround</a>","SupermanDeluxe",0,FALSE,FALSE,NA,NA
"How cute is this little superman swimming along? #waterbabies #splishsplash #superman https://t.co/c8KCBNnlCJ",FALSE,1,NA,2016-12-01 10:15:20,FALSE,NA,"804267633029906432",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","WaterBabiesIRL",0,FALSE,FALSE,NA,NA
"I'm being honest #tylerhoechlin is too lean to portray #Superman I'm so used to the giganticness of #tomwelling &amp; #HenryCavill",FALSE,1,NA,2016-12-01 10:06:57,FALSE,NA,"804265519616507904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lambert_Fan2014",0,FALSE,FALSE,NA,NA
"RT @ZingPopCulture: Oh my...

Art by @MaxIsDrawing #Superman https://t.co/GRlOHuBdFh",FALSE,0,NA,2016-12-01 10:04:31,FALSE,NA,"804264908397236224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SmolPea",5,TRUE,FALSE,NA,NA
"RT @LaFortalezaSole: #Superman classic style #FelizJueves https://t.co/5iaLqKuz8k",FALSE,0,NA,2016-12-01 10:04:15,FALSE,NA,"804264841917644800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PEDROANGOSTO1",1,TRUE,FALSE,NA,NA
"Start being a hero to yourself before you become the villian to her/him. Love self #superman",FALSE,0,NA,2016-12-01 10:02:09,FALSE,NA,"804264314190331904",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","big_neville",0,FALSE,FALSE,NA,NA
"#Superman classic style #FelizJueves https://t.co/5iaLqKuz8k",FALSE,4,NA,2016-12-01 10:01:52,FALSE,NA,"804264243654721536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaFortalezaSole",1,FALSE,FALSE,NA,NA
"RT @ZingPopCulture: Oh my...

Art by @MaxIsDrawing #Superman https://t.co/GRlOHuBdFh",FALSE,0,NA,2016-12-01 10:00:35,FALSE,NA,"804263917258035201",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Danica_I_AM",5,TRUE,FALSE,NA,NA
"Justice League
Sample page 04
Pencil
#jla #justiceleague #superman #dc #dccomics #greenlantern… https://t.co/7IF86oT8sk",FALSE,0,NA,2016-12-01 10:00:10,FALSE,NA,"804263813356941312",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MarcusvsRosado",0,FALSE,FALSE,NA,NA
"Oh my...

Art by @MaxIsDrawing #Superman https://t.co/GRlOHuBdFh",FALSE,4,NA,2016-12-01 10:00:06,FALSE,NA,"804263797020094464",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","ZingPopCulture",5,FALSE,FALSE,NA,NA
"RT @chy_leigh: #thisguy in the #DEO @tylerl_hoechlin ... You frickin nailed it, Cuz. Best #Superman yet! The… https://t.co/RMKBmLa6aG",FALSE,0,NA,2016-12-01 09:58:08,FALSE,NA,"804263301937057792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Crazy4Zayn1D",288,TRUE,FALSE,NA,NA
"aw man... i want them so bad BUT RIGHT NOW I HAVE ONLY 155 GEMS WAAAHHH!! @DCLegends

#WonderWoman #Superman… https://t.co/jVOSgm3cUx",FALSE,0,NA,2016-12-01 09:57:12,TRUE,NA,"804263069689839617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nowaruramosu",0,FALSE,FALSE,NA,NA
"Justice League
Sample page 04
pencil
#JLA #JusticeLeague #DC #TheFlash #PowerGirl #GreenLantern #superman… https://t.co/hjuUBQKgh8",FALSE,1,NA,2016-12-01 09:56:23,TRUE,NA,"804262860880801792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MarcusvsRosado",0,FALSE,FALSE,NA,NA
"Double Nespresso Roma... I'm going to need it. #superman #cafe #coffee #coffeeholic #nespresso… https://t.co/YSeusGKIhu",FALSE,2,NA,2016-12-01 09:56:03,FALSE,NA,"804262780153036800",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","DamianAlgaze",0,FALSE,FALSE,NA,NA
"The latest Se dice en Twitter...! https://t.co/AgzZa2iSws Thanks to @POLLDORSET @SupermanDeluxe @jg_valdes #superman #curiosidades",FALSE,1,NA,2016-12-01 09:52:23,FALSE,NA,"804261854767906816",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","fmeza",0,FALSE,FALSE,NA,NA
"#Superman Hot Toys SUPERMAN 1978 Christopher Reeve Figure 1/6rh Scale NECK PEG https://t.co/PYXHzCF4mK… https://t.co/YfJ9ypESrM",FALSE,0,NA,2016-12-01 09:50:14,TRUE,NA,"804261312796573696",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","CathyHoliday",0,FALSE,FALSE,NA,NA
"#HenryCavill #manofsteel #superman #WarnerBros #california https://t.co/qyJYRFoPx0",FALSE,0,NA,2016-12-01 09:42:27,FALSE,NA,"804259357080723456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Urielwelsh",0,FALSE,FALSE,NA,NA
"Incredible!

Love Superman? Visit us: https://t.co/cdEqgJyjNW

#superman #returnofsuperman #batmanvsuperman https://t.co/9zW234oBgp",FALSE,0,NA,2016-12-01 09:39:37,FALSE,NA,"804258643650744321",NA,"<a href=""https://twitter.com/clarkkentshop"" rel=""nofollow"">Clark Kent Shop</a>","clarkkentshop",0,FALSE,FALSE,NA,NA
"RT @ZakkisBatman: #Justice League
#Trinity
#dccomics 
#batmanvsuperman 
#batman 
#superman
#wonderwoman https://t.co/WBg3dXTjMD https://t.c…",FALSE,0,NA,2016-12-01 09:38:50,FALSE,NA,"804258444962209797",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cric_Nut",3,TRUE,FALSE,NA,NA
"Greatest Com https://t.co/eqF7lwJ9hH #comicbooks #dccomics #goldenage #greatestcomicbookcovers #greatestcomiccovers #pearlharbor #superman",FALSE,3,NA,2016-12-01 09:33:50,FALSE,NA,"804257186566246400",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","SSChronicles",0,FALSE,FALSE,NA,NA
"Seems like #Facebook knows all of our faces with the same lvl of accuracy as the human brain does. What do you thin… https://t.co/9183h6KmLg",FALSE,1,NA,2016-12-01 09:33:44,TRUE,NA,"804257161517957120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SeltekCo",1,FALSE,FALSE,NA,NA
"Agents, we've received a top secret transmission! Stand with new allies ... #thedarkknight #superman #deadpool https://t.co/hzwh0UeGxI",FALSE,0,NA,2016-12-01 09:28:43,FALSE,NA,"804255901792092160",NA,"<a href=""http://asuperheroshop.com"" rel=""nofollow"">A Super Hero Shop</a>","asuperheroshop",0,FALSE,FALSE,NA,NA
"#ChristopherReeve Superman: Movie #DVD Christopher Reeve, Margot Kidder, Gene Hackman, Marlon Bran… https://t.co/xU774DfrBg",FALSE,0,NA,2016-12-01 09:28:17,TRUE,NA,"804255791842660353",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","CathyHoliday",0,FALSE,FALSE,NA,NA
"LMAO!! this is so super accurate! I can't even!lol:)  #batman #superman https://t.co/m2bLWjn24P",FALSE,2,NA,2016-12-01 09:23:35,FALSE,NA,"804254607308300288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GallardeMabel",0,FALSE,FALSE,NA,NA
"Just saw this on #Amazon: #dccomics #Batman v #Superman: Dawn of Justic... by #dccomics for $6.95 https://t.co/bsvLs5xIqO via @Amazon",FALSE,0,NA,2016-12-01 09:17:47,FALSE,NA,"804253148277776384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dccomicsforever",0,FALSE,FALSE,NA,NA
"You are so sexy <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD><U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B2><U+0095>#Superman",FALSE,0,NA,2016-12-01 09:16:22,FALSE,NA,"804252793057857536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","loveyjat1214",0,FALSE,FALSE,NA,NA
"BRAND NEW! LEGO Friends 41095 Emma's House with 3 Mini-Doll Figures - https://t.co/XSfHCuJ2bh - #Superman https://t.co/80e5veVVzP",FALSE,0,NA,2016-12-01 09:15:01,FALSE,NA,"804252453709500416",NA,"<a href=""http://www.rssground.com/"" rel=""nofollow"">RSSGround</a>","SupermanDeluxe",0,FALSE,FALSE,NA,NA
"RT @ZakkisBatman: #Justice League
#Trinity
#dccomics 
#batmanvsuperman 
#batman 
#superman
#wonderwoman https://t.co/WBg3dXTjMD https://t.c…",FALSE,0,NA,2016-12-01 09:14:14,FALSE,NA,"804252253402046464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JAscariat",3,TRUE,FALSE,NA,NA
"RT @clarkkentshop: Like and Share if you agree!

#superman #returnofsuperman #batmanvsuperman https://t.co/k9T0OmI8Go",FALSE,0,NA,2016-12-01 09:13:32,FALSE,NA,"804252080324153344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Josh2Gud4U",2,TRUE,FALSE,NA,NA
"RT @TerryDodsonArt: Work in Progress

Coloring Superman

#justiceleaguevssuicidesquad #superman #workinprogress #stepbystep #enchantress #j…",FALSE,0,NA,2016-12-01 09:13:06,FALSE,NA,"804251970374692864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OpticDecay",6,TRUE,FALSE,NA,NA
"RT @imjuanFoo: At Crime Alley
#BatmanVSuperman #batman #superman #lego #dc https://t.co/kCkARcxRlz",FALSE,0,NA,2016-12-01 09:13:03,FALSE,NA,"804251958177628160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JAscariat",2,TRUE,FALSE,NA,NA
"TBT, lol'n all the way #batman #superman #mia-brother https://t.co/R9IYpr0quI",FALSE,0,NA,2016-12-01 09:11:35,FALSE,NA,"804251588546031616",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ashman212",0,FALSE,FALSE,NA,NA
"RT @clarkkentshop: Like and Share if you agree!

#superman #returnofsuperman #batmanvsuperman https://t.co/k9T0OmI8Go",FALSE,0,NA,2016-12-01 09:11:33,FALSE,NA,"804251577573904385",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rebecca70111",2,TRUE,FALSE,NA,NA
"RT @imjuanFoo: At Crime Alley
#BatmanVSuperman #batman #superman #lego #dc https://t.co/kCkARcxRlz",FALSE,0,NA,2016-12-01 09:09:17,FALSE,NA,"804251008364855296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rebecca70111",2,TRUE,FALSE,NA,NA
"Tweet with #superman",FALSE,0,NA,2016-12-01 09:00:01,FALSE,NA,"804248679121031168",NA,"<a href=""https://www.adpow.com/"" rel=""nofollow"">Adpow</a>","barth0a",0,FALSE,FALSE,NA,NA
"RT @MaitlandWard: Doing my best Clark Kent for the Infolist pre Comic Con kickoff party <ed><U+00A0><U+00BD><ed><U+00B1><U+0093><ed><U+00A0><U+00BD><ed><U+00B2><U+008B> #sdcc #superman #fishnetsnottights https://t.co/…",FALSE,0,NA,2016-12-01 08:53:30,FALSE,NA,"804247036275068928",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PreCursor93",32,TRUE,FALSE,NA,NA
"RT @jc_pblanco: Comienza una nueva era. #DCRenacimiento #DC #Flash #JLA #Superman #GreenLantern #eccediciones #adquisiciones #novedades #di…",FALSE,0,NA,2016-12-01 08:48:50,FALSE,NA,"804245864655056896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eccediciones",2,TRUE,FALSE,NA,NA
"RT @GallardeMabel: Will Superman wear the black suit briefly during his resurrection in Justice League?! #superman #justiceleague  #henryca…",FALSE,0,NA,2016-12-01 08:48:15,FALSE,NA,"804245716524625920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BatmaniacShaun",2,TRUE,FALSE,NA,NA
"More progress on my @JimLee and @boxofficeartist style #superman 
Needs some work on the face and that S is looking… https://t.co/5BNcvkKjNn",FALSE,0,NA,2016-12-01 08:46:08,TRUE,NA,"804245181465661441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PJMAYART",0,FALSE,FALSE,NA,NA
"RT @GallardeMabel: Will Superman wear the black suit briefly during his resurrection in Justice League?! #superman #justiceleague  #henryca…",FALSE,0,NA,2016-12-01 08:43:36,FALSE,NA,"804244546532024320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rebecca70111",2,TRUE,FALSE,NA,NA
"Will Superman wear the black suit briefly during his resurrection in Justice League?! #superman #justiceleague  #henrycavill #clarkkent",FALSE,3,NA,2016-12-01 08:43:02,FALSE,NA,"804244403963334656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GallardeMabel",2,FALSE,FALSE,NA,NA
"Remind you of someone you know? #superhero #geek #geekculture #marvel #dccomics #superman #batman #spid ... https://t.co/qJ9m842o0V",FALSE,1,NA,2016-12-01 08:42:29,FALSE,NA,"804244264821653504",NA,"<a href=""https://www.herouni.com/"" rel=""nofollow"">HeroUnicom</a>","herounicom",0,FALSE,FALSE,NA,NA
